anime_id;Name;Rating;Type;Genre;Studios;Producers;Licensors;Voice_Actors
33519;Koutetsujou no Kabaneri Movie 1: Tsudou Hikari;7.48;Movie;['Action', 'Horror', 'Supernatural', 'Drama', 'Fantasy'];['Wit Studio'];[None];[None];[None, None]
435;Magic Knight Rayearth;7.47;TV;['Adventure', 'Comedy', 'Drama', 'Fantasy', 'Magic', 'Mecha', 'Romance', 'Shoujo'];['Tokyo Movie Shinsha'];['Yomiuri Telecasting'];['Media Blasters', 'Discotek Media'];['Shiina, Hekiru', 'Yoshida, Konami', 'Kasahara, Hiroko']
4188;Mahou Sensei Negima!: Shiroki Tsubasa Ala Alba;7.48;OVA;['Adventure', 'Harem', 'Comedy', 'Supernatural', 'Magic', 'Romance', 'Ecchi', 'Vampire', 'Shounen'];['Shaft'];[None];[None];['Matsuoka, Yuki', 'Satou, Rina', 'Noto, Mamiko', 'Kobayashi, Yuu', 'Kanda, Akemi', 'Kuwatani, Natsuko', 'Shimura, Yumi', 'Nonaka, Ai', 'Shiraishi, Ryouko', 'Sasagawa, Ayana']
17947;Mahou Shoujo Lyrical Nanoha: Reflection;7.46;Movie;['Action', 'Drama', 'Magic', 'Sci-Fi'];['Seven Arcs Pictures'];['Shochiku'];[None];['Mizuki, Nana', 'Tamura, Yukari', 'Ueda, Kana', 'Satou, Satomi', 'Hikasa, Yoko', 'Tomatsu, Haruka']
98;Mai-HiME (My-Hime);7.47;TV;['Action', 'Comedy', 'Drama', 'Fantasy', 'Magic', 'Mecha', 'Romance', 'School', 'Shoujo Ai'];['Sunrise'];['Bandai Visual', 'TV Tokyo Music', 'Studio Zain'];['Funimation', 'Bandai Entertainment'];['Chiba, Saeko', 'Nakahara, Mai', 'Shimizu, Ai']
14527;Medaka Box Abnormal;7.47;TV;['Action', 'Comedy', 'Ecchi', 'Martial Arts', 'School', 'Shounen', 'Super Power'];['Gainax', 'Asahi Production'];['TV Tokyo', 'Lantis', 'Hakoniwa Academy Student Council'];['Sentai Filmworks'];['Toyosaki, Aki', 'Shindou, Kei', 'Kayano, Ai', 'Suwabe, Junichi', 'Namikawa, Daisuke']
3626;Mobile Suit Gundam Wing: Operation Meteor;7.47;OVA;['Action', 'Military', 'Sci-Fi', 'Adventure', 'Space', 'Psychological', 'Drama', 'Mecha'];['Sunrise'];[None];[None];['Midorikawa, Hikaru', 'Seki, Toshihiko', 'Nakahara, Shigeru', None, None, 'Ishino, Ryuuzou']
10589;Naruto: Shippuuden Movie 5 - Blood Prison;7.47;Movie;['Action', 'Adventure', 'Martial Arts', 'Super Power', 'Mystery', 'Shounen'];['Studio Pierrot'];['TV Tokyo', 'Aniplex', 'Dentsu', 'Shueisha'];['Viz Media'];['Takeuchi, Junko', 'Sonozaki, Mie', 'Terasoma, Masaki']
37890;Oshi ga Budoukan Ittekuretara Shinu;7.46;TV;['Comedy', 'Music', 'Seinen', 'Shoujo Ai', 'Slice of Life'];['8bit'];['Pony Canyon', 'TBS', 'Movic', 'Tokuma Shoten'];['Funimation'];['Fairouz, Ai', 'Tachibana, Hina']
34514;Pokemon Generations (Pokémon Generations);7.47;ONA;['Action', 'Adventure', 'Fantasy', 'Game', 'Kids'];['OLM'];[None];['The Pokemon Company International'];['Orikasa, Fumiko', 'Fukuyama, Jun', 'Hosoya, Yoshimasa', 'Fujiwara, Keiji', 'Sakamoto, Maaya']
23135;PriPara;7.47;TV;['Music', 'Slice of Life', 'School', 'Shoujo'];['Tatsunoko Production', 'Dongwoo A&E'];['TV Tokyo'];[None];['Akaneya, Himika', 'Kubota, Miyu', 'Serizawa, Yuu', 'Makino, Yui', 'Yamakita, Saki', 'Saiga, Mitsuki', 'Wakai, Yuuki', 'Watanabe, Yui', 'Akasaki, Chinatsu', 'Shibuya, Azuki']
8557;Shinryaku! Ika Musume (The Squid Girl);7.47;TV;['Comedy', 'Shounen', 'Slice of Life'];['Diomedea'];['TV Tokyo', 'Lantis', 'Pony Canyon', 'Studio Jack'];['Media Blasters', 'Sentai Filmworks'];['Kanemoto, Hisako', 'Tanaka, Rie', 'Fujimura, Ayumi']
879;Simoun;7.47;TV;['Military', 'Drama', 'Magic', 'Romance', 'Fantasy', 'Shoujo Ai'];['Studio Deen'];['Bandai Visual', 'Sotsu', 'TV Tokyo Music'];['Media Blasters'];['Niino, Michi', 'Morinaga, Rika', 'Takahashi, Rieko', 'Koshimizu, Ami', 'Nazuka, Kaori', 'Yukana', 'Noto, Mamiko', 'Mizuki, Nana', 'Toyoguchi, Megumi', 'Takahashi, Mikako']
1924;Urusei Yatsura Movie 5: Kanketsu-hen;7.47;Movie;['Action', 'Adventure', 'Comedy', 'Drama', 'Romance', 'Sci-Fi'];[None];['Kitty Films'];['Discotek Media'];['Hirano, Fumi', 'Furukawa, Toshio', 'Kamiya, Akira', 'Inoue, You', 'Shiozawa, Kaneto']
24627;Yamada-kun to 7-nin no Majo: Mou Hitotsu no Suzaku-sai;7.47;OVA;['Comedy', 'Romance', 'School', 'Shounen'];['LIDENFILMS'];['Kodansha'];[None];['Hayami, Saori', 'Osaka, Ryota', 'Masuda, Toshiki', 'Kitamura, Eri', 'Uchida, Maaya']
490;Paniponi Dash! (Pani Poni Dash!);7.46;TV;['Comedy', 'Parody', 'School'];['Shaft'];['Square Enix', 'Starchild Records', 'GANSIS'];['ADV Films', 'Funimation'];['Nonaka, Ai', 'Saito, Chiwa', 'Orikasa, Fumiko', 'Yukino, Satsuki', 'Ueda, Kana', 'Sakata, Kayo', 'Horie, Yui']
14123;Pokemon Black and White 2: Introduction Movie;7.46;ONA;['Action', 'Fantasy', 'Kids'];['OLM'];[None];[None];['Toyosaki, Aki', 'Irino, Miyu']
23301;Pokemon XY: Mega Evolution;7.46;Special;['Action', 'Adventure', 'Comedy', 'Kids', 'Fantasy'];['OLM'];['TV Tokyo'];['The Pokemon Company International'];['Ono, Kensho', 'Komatsu, Mikako']
38528;Quanzhi Fashi III;7.46;ONA;['Action', 'Magic', 'Fantasy', 'School'];['Shanghai Foch Film Culture Investment'];['China Literature Limited'];[None];[None]
8317;Sayonara Zetsubou Sensei Jo: Zoku Zetsubou Shoujo Senshuu;7.46;Special;['Comedy', 'Parody', 'School'];['Shaft'];[None];[None];['Kamiya, Hiroshi', 'Nonaka, Ai', 'Matsuki, Miyu', 'Saito, Chiwa', 'Gotou, Saori', 'Tanii, Asuka']
15793;Senki Zesshou Symphogear G (Symphogear G);7.46;TV;['Action', 'Music', 'Sci-Fi'];['Satelight'];['Starchild Records', 'Memory-Tech', 'Dwango', 'Bushiroad', 'Good Smile Company', 'Kinyosha'];[None];['Yuuki, Aoi', 'Takagaki, Ayahi', 'Mizuki, Nana']
2596;Shinreigari (Ghost Hound);7.46;TV;['Sci-Fi', 'Mystery', 'Psychological', 'Supernatural'];['Production I.G'];['WOWOW', 'Pony Canyon', 'Showgate', 'TYO', 'Mag Garden'];['Sentai Filmworks'];['Hoshi, Soichiro', 'Fukuyama, Jun', 'Ono, Kensho', 'Yajima, Akiko']
33013;Super Lovers OVA;7.45;OVA;['Slice of Life', 'Comedy', 'Drama', 'Romance', 'Shounen Ai'];['Studio Deen'];['Kadokawa Shoten'];['Funimation'];['Minagawa, Junko', 'Maeno, Tomoaki']
1577;Taiho Shichau zo (You're Under Arrest);7.46;OVA;['Action', 'Comedy', 'Police', 'Seinen'];['Studio Deen'];['Bandai Visual', 'TBS', 'Kodansha', 'Marubeni'];['AnimEigo'];['Tamagawa, Sakiko', 'Hiramatsu, Akiko']
3974;Tetsuwan Birdy Decode (Birdy the Mighty: Decode);7.46;TV;['Action', 'Sci-Fi', 'Comedy'];['A-1 Pictures'];['Aniplex', 'Shogakukan'];['Funimation'];['Chiba, Saeko', 'Irino, Miyu', 'Sakamoto, Maaya']
4654;Toaru Majutsu no Index (A Certain Magical Index);7.46;TV;['Action', 'Magic', 'Sci-Fi', 'Super Power'];['J.C.Staff'];['Geneon Universal Entertainment', 'Square Enix', 'AT-X', 'ASCII Media Works', 'Kadokawa Contents Gate'];['Funimation'];['Abe, Atsushi', 'Iguchi, Yuka']
11553;Toradora!: Bentou no Gokui (Toradora!: Bento Battle);7.46;Special;['Slice of Life', 'Comedy', 'Romance', 'School'];['J.C.Staff'];[None];['NIS America, Inc.'];['Kugimiya, Rie', 'Majima, Junji', 'Horie, Yui', 'Kitamura, Eri', 'Nojima, Hirofumi']
1459;Uchuu no Kishi Tekkaman Blade (Tekkaman Blade);7.46;TV;['Action', 'Adventure', 'Space', 'Mecha', 'Romance', 'Military', 'Drama', 'Sci-Fi', 'Shounen'];['Tatsunoko Production'];['Sotsu', 'Studio Jack'];['Media Blasters'];['Morikawa, Toshiyuki', 'Hayashibara, Megumi', 'Matsumoto, Yasunori']
33094;WWW.Working!! (WWW.WAGNARIA!!);7.46;TV;['Slice of Life', 'Comedy'];['A-1 Pictures'];['Aniplex', 'Yomiuri Telecasting', 'Lawson'];['Aniplex of America'];['Tomatsu, Haruka', 'Nakamura, Yuuichi', 'Hikasa, Yoko', 'Amamiya, Sora', 'Uchiyama, Kouki', 'Mizuki, Nana', 'Ono, Kensho', None, 'Shimono, Hiro']
34792;Yoake Tsugeru Lu no Uta (Lu Over the Wall);7.45;Movie;['Adventure', 'Music', 'Supernatural', 'Fantasy'];['Science SARU'];['Fuji TV', 'Toho', 'Fujipacific Music', 'BS Fuji'];['NYAV Post', 'GKIDS'];['Tani, Kanon', 'Shimoda, Shouta']
28771;Yu☆Gi☆Oh! The Dark Side of Dimensions;7.46;Movie;['Adventure', 'Game', 'Shounen'];['Gallop'];['TV Tokyo', 'Nihon Ad Systems', 'Shueisha', 'Konami Digital Entertainment'];['Manga Entertainment'];['Tsuda, Kenjirou', 'Kazama, Shunsuke', 'Hayashi, Kento']
4416;Yuusha-Ou GaoGaiGar Final Grand Glorious Gathering;7.47;TV;['Action', 'Mecha', 'Sci-Fi', 'Super Power'];['Sunrise'];[None];['Media Blasters'];['Hiyama, Nobuyuki', None]
22729;Aldnoah.Zero;7.46;TV;['Action', 'Military', 'Sci-Fi', 'Mecha'];['A-1 Pictures', 'TROYCA'];['Aniplex', 'Movic', 'Nitroplus', 'Houbunsha', 'MAGES.', 'Tokyo MX', 'Asahi Broadcasting', 'BS11'];['Aniplex of America'];['Hanae, Natsuki', 'Ono, Kensho', 'Amamiya, Sora']
11235;Amagami SS+ Plus;7.46;TV;['Slice of Life', 'Comedy', 'Romance', 'School'];['AIC'];['TBS'];['Sentai Filmworks'];['Itou, Shizuka', 'Yukana', 'Nazuka, Kaori', 'Satou, Rina', 'Konno, Hiromi', 'Shintani, Ryouko', 'Maeno, Tomoaki']
586;Ayakashi: Japanese Classic Horror;7.45;TV;['Mystery', 'Historical', 'Horror', 'Fantasy'];['Toei Animation'];['Dentsu', 'SKY Perfect Well Think', 'Fuji TV', 'Asmik Ace', 'Sony Music Entertainment'];['Discotek Media', 'Geneon Entertainment USA'];['Sakurai, Takahiro', 'Kuwashima, Houko', 'Koyama, Mami', 'Midorikawa, Hikaru', 'Hirata, Hiroaki']
1686;Bleach Movie 1: Memories of Nobody;7.46;Movie;['Action', 'Adventure', 'Comedy', 'Super Power', 'Supernatural', 'Shounen'];['Studio Pierrot'];['TV Tokyo', 'Dentsu', 'Shueisha'];['Viz Media'];['Morita, Masakazu', 'Orikasa, Fumiko', 'Saito, Chiwa', 'Ebara, Masashi']
2889;Bleach Movie 2: The DiamondDust Rebellion - Mou Hitotsu no Hyourinmaru;7.46;Movie;['Action', 'Adventure', 'Comedy', 'Super Power', 'Supernatural', 'Shounen'];['Studio Pierrot'];['Shueisha'];['Viz Media'];['Morita, Masakazu', 'Park, Romi', 'Matsutani, Kaya', 'Ishida, Akira']
1681;Brave Story;7.46;Movie;['Action', 'Adventure', 'Fantasy', 'Kids', 'Magic', 'Supernatural'];['Gonzo'];[None];[None];['Wentz, Eiji', 'Sawashiro, Miyuki', 'Saito, Chiwa', 'Tokiwa, Takako', 'Oizumi, Yo']
35821;Chio-chan no Tsuugakuro (Chio's School Road);7.46;TV;['Comedy', 'Seinen'];['Diomedea'];[None];['Funimation'];['Oozora, Naomi', 'Omigawa, Chiaki']
1069;Chou Denji Machine Voltes V;7.46;TV;['Action', 'Sci-Fi', 'Adventure', 'Drama', 'Mecha', 'Shounen'];['Sunrise', 'Toei Animation'];['TV Asahi'];['Discotek Media'];['Ichikawa, Osamu', 'Shiraishi, Yukinaga', 'Ueda, Miyuki', 'Genda, Tessyo', 'Sogabe, Kazuyuki', 'Ohara, Noriko']
40416;Date A Bullet: Dead or Bullet;7.48;Movie;['Sci-Fi'];['GEEK TOYS'];['Nippon Columbia'];[None];['Sanada, Asami', 'Hondo, Kaede']
35424;Donten ni Warau Gaiden: Shukumei, Soutou no Fuuma;7.47;Movie;['Action', 'Historical', 'Supernatural'];['Wit Studio'];['Production I.G', 'Shochiku', 'Kinoshita Management'];['Eleven Arts'];[None, None]
31389;Fate/stay night: Unlimited Blade Works 2nd Season - Sunny Day;7.46;Special;['Action', 'Fantasy', 'Magic', 'Supernatural'];['ufotable'];[None];['Aniplex of America'];['Kawasumi, Ayako', 'Ueda, Kana', 'Sugiyama, Noriaki']
1747;Freedom;7.46;OVA;['Action', 'Sci-Fi', 'Adventure', 'Space'];['Sunrise'];['Bandai Visual', 'Dentsu'];['Bandai Entertainment', 'Discotek Media', 'NYAV Post', 'Bandai Visual USA'];['Namikawa, Daisuke', 'Yamaguchi, Kappei', 'Morikubo, Shoutarou', 'Kirimoto, Takuya', 'Kobayashi, Sanae']
11663;Hakuouki OVA;7.46;OVA;['Action', 'Historical', 'Supernatural', 'Drama', 'Samurai'];['Studio Deen'];[None];[None];[None, None, None, None, None, None, None]
3652;Higurashi no Naku Koro ni Rei (When They Cry: Rei);7.46;OVA;['Mystery', 'Comedy', 'Psychological', 'Supernatural', 'Thriller'];['Studio Deen'];['Geneon Universal Entertainment', 'Frontier Works', 'Sotsu', 'Movic'];['Sentai Filmworks'];['Nakahara, Mai', 'Tamura, Yukari', 'Yukino, Satsuki', 'Horie, Yui', 'Hoshi, Soichiro', 'Kanai, Mika']
34933;Kakegurui (Kakegurui: Compulsive Gambler);7.46;TV;['Game', 'Mystery', 'Psychological', 'Drama', 'School', 'Shounen'];['MAPPA'];['Dentsu', 'Square Enix', 'Mainichi Broadcasting System', 'Movic', 'KlockWorx', 'DIVE II Entertainment', '81 Produce', 'Avex Pictures', 'FuRyu'];[None];['Hayami, Saori', 'Tanaka, Minami', 'Tokutake, Tatsuya']
5290;Keroro Gunsou Movie 3: Tenkuu Daikessen de Arimasu!;7.46;Movie;['Comedy', 'Sci-Fi', 'Shounen'];['Sunrise'];['Kadokawa Pictures Japan'];[None];['Watanabe, Kumiko', 'Nakata, Jouji', 'Koyasu, Takehito', 'Kozakura, Etsuko', 'Kusao, Takeshi', 'Saito, Chiwa', 'Kawakami, Tomoko', 'Watanabe, Kumiko']
19195;Koukaku Kidoutai Arise: Ghost in the Shell - Border:4 Ghost Stands Alone;7.46;Movie;['Sci-Fi', 'Police', 'Psychological', 'Mecha'];['Production I.G'];['Bandai Visual', 'Dentsu', 'Kodansha', 'flying DOG', 'TOHO animation'];['Funimation'];['Sakamoto, Maaya']
9834;Level E;7.46;TV;['Sci-Fi', 'Comedy', 'Shounen'];['Studio Pierrot', 'David Production'];['Aniplex', 'TV Tokyo Music', 'Sony Music Entertainment', 'Sakura Create'];['Funimation'];['Namikawa, Daisuke']
15051;Love Live! School Idol Project;7.46;TV;['Music', 'Slice of Life', 'School'];['Sunrise'];['Bandai Visual', 'Lantis', 'ASCII Media Works', 'Bushiroad'];['NIS America, Inc.'];['Pile', 'Tokui, Sora', 'Kusuda, Aina', 'Uchida, Aya', 'Mimori, Suzuko', 'Nitta, Emi', 'Nanjou, Yoshino', 'Iida, Riho', 'Kubo, Yurika']
15813;Majokko Shimai no Yoyo to Nene (Magical Sisters Yoyo & Nene);7.46;Movie;['Fantasy', 'Magic'];['ufotable'];['Aniplex', 'Starchild Records', 'Tokuma Shoten'];[None];['Morohoshi, Sumire', 'Kakuma, Ai']
12053;Mardock Scramble: The Third Exhaust;7.46;Movie;['Action', 'Psychological', 'Sci-Fi'];['GoHands'];['Aniplex', 'Starchild Records'];['Sentai Filmworks'];['Hayashibara, Megumi', 'Yashima, Norito']
39790;Adachi to Shimamura (Adachi and Shimamura);7.43;TV;['Slice of Life', 'Romance', 'School', 'Shoujo Ai'];['Tezuka Productions'];['Kadokawa'];['Funimation'];['Kitou, Akari', 'Itou, Miku']
35015;Ani ni Tsukeru Kusuri wa Nai!;7.45;TV;['Slice of Life', 'Comedy', 'School'];['Fanworks', 'Imagineer'];['bilibili', 'Tencent Penguin Pictures'];[None];['Nakamura, Yuuichi', 'Amamiya, Sora', 'Ono, Kensho']
24919;Aoki Hagane no Arpeggio: Ars Nova DC;7.45;Movie;['Action', 'Sci-Fi', 'Seinen'];['SANZIGEN'];['Sotsu', 'DAX Production'];[None];['Fuchigami, Mai', 'Okitsu, Kazuyuki']
6231;Detective Conan Magic File 3: Shinichi and Ran - Memories of Mahjong Tiles and Tanabata;7.45;OVA;['Mystery', 'Shounen'];['TMS Entertainment'];[None];[None];['Takayama, Minami', 'Yamazaki, Wakana', 'Kamiya, Akira']
9839;Detective Conan: Black History 2;7.46;Special;['Adventure', 'Mystery', 'Comedy', 'Police', 'Shounen'];['TMS Entertainment'];[None];[None];[None]
36561;Doupo Cangqiong Specials;7.45;ONA;['Action', 'Adventure', 'Demons', 'Fantasy'];[None];['Tencent Penguin Pictures', 'China Literature Limited', 'Shanghai Motion Magic'];[None];[None, None]
30694;Dragon Ball Super;7.44;TV;['Action', 'Adventure', 'Comedy', 'Super Power', 'Martial Arts', 'Fantasy', 'Shounen'];['Toei Animation'];['Yomiko Advertising', 'Fuji TV'];['Funimation'];['Nozawa, Masako', 'Horikawa, Ryo']
37348;Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka Movie: Orion no Ya;7.45;Movie;['Action', 'Adventure', 'Comedy', 'Fantasy', 'Romance'];['J.C.Staff'];['SoftBank Creative', 'Warner Bros. Pictures'];['Sentai Filmworks'];['Matsuoka, Yoshitsugu', 'Minase, Inori', 'Sakamoto, Maaya']
38027;Free!: Dive to the Future Episode 0;7.45;Special;['School', 'Slice of Life', 'Sports'];['Kyoto Animation'];[None];[None];[None]
852;Gokinjo Monogatari (Neighborhood Stories);7.45;TV;['Slice of Life', 'Comedy', 'Drama', 'Romance', 'Shoujo'];['Toei Animation'];[None];[None];['Shishido, Rumi', 'Yamaguchi, Kappei']
38710;Golden Kamuy 2nd Season OVA;7.45;OVA;['Action', 'Adventure', 'Historical', 'Seinen'];['Geno Studio'];[None];[None];['Kobayashi, Chikahiro', 'Itou, Kentarou']
287;Grappler Baki (TV);7.45;TV;['Action', 'Sports', 'Martial Arts', 'Shounen'];['Group TAC'];['Free-Will'];['Funimation'];['Kikuchi, Masami']
551;Grappler Baki: Saidai Tournament-hen;7.45;TV;['Action', 'Martial Arts', 'Shounen', 'Sports'];['Group TAC'];[None];['Funimation'];['Kikuchi, Masami', 'Nomura, Kenji']
15613;Hakkenden: Touhou Hakken Ibun (Hakkenden -Eight Dogs of the East-);7.45;TV;['Action', 'Demons', 'Supernatural', 'Fantasy', 'Shoujo'];['Studio Deen'];['Bandai Visual', 'Frontier Works', 'Lantis', 'Movic', 'DAX Production', 'Sony PCL'];['Sentai Filmworks'];['Kakihara, Tetsuya', 'Maeno, Tomoaki', 'Hino, Satoshi', 'Okamoto, Nobuhiko', 'Takagaki, Ayahi', 'Terashima, Takuma']
1852;Hidamari Sketch;7.46;TV;['Comedy', 'School', 'Seinen', 'Slice of Life'];['Shaft'];['Aniplex', 'Lantis', 'TBS', 'Movic', 'Houbunsha'];['Sentai Filmworks'];['Mizuhashi, Kaori', 'Asumi, Kana', 'Shintani, Ryouko', 'Gotou, Yuuko']
32215;High School DxD BorN: Yomigaeranai Fushichou;7.45;OVA;['Action', 'Ecchi', 'Comedy', 'Harem', 'Romance', 'Demons', 'School'];['TNK'];['Genco', 'Lantis'];[None];['Hikasa, Yoko', 'Kaji, Yuki', 'Taneda, Risa', 'Asakura, Azumi', 'Uchida, Maaya', 'Nishi, Asuka', 'Koyasu, Takehito']
2037;Hime-chan no Ribbon;7.45;TV;['Comedy', 'Fantasy', 'Magic', 'Romance', 'School', 'Shoujo'];['Gallop'];['Nihon Ad Systems'];[None];['Ootani, Ikue', 'Daiki, Yuu', 'Ikura, Kazue']
37501;Hug tto! Precure♡Futari wa Precure Movie: All Stars Memories;7.45;Movie;['Action', 'Fantasy', 'Magic', 'Shoujo'];['Toei Animation'];[None];[None];['Honna, Youko', 'Hikisaka, Rie', 'Yukana', 'Tamura, Yukari', 'Tamura, Nao', 'Ogura, Yui', 'Tanaka, Rie', 'Honizumi, Rina', 'Minase, Inori']
42076;Inochi no Tabekata (How to Eat Life);7.51;Music;['Music', 'Horror', 'Supernatural'];[None];[None];[None];[None]
37305;K: Seven Stories Movie 4 - Lost Small World - Ori no Mukou ni;7.45;Movie;['Action', 'Super Power', 'Supernatural'];['GoHands'];[None];['Viz Media'];['Fukuyama, Jun', 'Miyano, Mamoru', 'Ogura, Yui']
142;Kamikaze Kaitou Jeanne;7.45;TV;['Adventure', 'Comedy', 'Demons', 'Drama', 'Fantasy', 'Magic', 'Mystery', 'Romance', 'Shoujo'];['Toei Animation'];[None];[None];['Kuwashima, Houko', 'Chiba, Susumu', 'Nishihara, Kumiko', 'Matsui, Naoko']
31798;Kiznaiver;7.45;TV;['Sci-Fi', 'Drama', 'Romance'];['Trigger'];['Aniplex', 'Movic', 'Ultra Super Pictures', 'Sammy', 'Asahi Broadcasting', 'BS11'];['Aniplex of America', 'Crunchyroll'];['Terasaki, Yuka', 'Kaji, Yuki', 'Kuno, Misaki', 'Yamamura, Hibiku', 'Nishiyama, Koutarou', 'Maeno, Tomoaki', 'Satou, Rina', 'Shimazaki, Nobunaga']
32953;Koi ni Naritai Aquarium;7.45;Music;['Music'];['Sunrise'];['Lantis'];[None];['Kobayashi, Aika', 'Saitou, Shuka', 'Takatsuki, Kanako', 'Aida, Rikako', 'Suzuki, Aina', 'Furihata, Ai', 'Komiya, Arisa', 'Inami, Anju', 'Suwa, Nanaka']
15439;Kono Danshi, Ningyo Hiroimashita. (This Boy Caught A Merman);7.44;OVA;['Fantasy', 'Shounen Ai'];['CoMix Wave Films'];[None];['Sentai Filmworks'];['Midorikawa, Hikaru', 'Kaji, Yuki']
8841;Kore wa Zombie Desu ka? (Is This a Zombie?);7.45;TV;['Action', 'Comedy', 'Ecchi', 'Harem', 'Magic', 'Supernatural'];['Studio Deen'];['Kadokawa Shoten', 'AT-X', 'Kadokawa Pictures Japan', 'KlockWorx', 'flying DOG'];['Funimation'];['Mitsuishi, Kotono', 'Majima, Junji', 'Hikasa, Yoko', 'Kanemoto, Hisako', 'Nomizu, Iori']
33520;Koutetsujou no Kabaneri Movie 2: Moeru Inochi;7.46;Movie;['Action', 'Horror', 'Supernatural', 'Drama', 'Fantasy'];['Wit Studio'];[None];[None];[None, None]
20541;Mikakunin de Shinkoukei (Engaged to the Unidentified);7.45;TV;['Slice of Life', 'Comedy', 'Romance', 'School'];['Doga Kobo'];['Sotsu', 'DAX Production', 'TOHO animation', 'RAY', 'Ichijinsha'];['Sentai Filmworks'];['Yoshida, Yuuri', 'Terui, Haruka', 'Hatano, Wataru', 'Matsui, Eriko']
2743;Mobile Suit Gundam SEED: SEED Supernova - Tanekyara Gekijou;7.45;Special;['Parody', 'Comedy'];['Sunrise'];[None];[None];['Hoshi, Soichiro', 'Tanaka, Rie', 'Ishida, Akira', 'Shindo, Naomi', 'Suzumura, Kenichi', 'Sakamoto, Maaya', 'Seki, Tomokazu', 'Sasanuma, Akira', 'Seki, Toshihiko']
31;Neon Genesis Evangelion: Death & Rebirth;7.45;Movie;['Drama', 'Mecha', 'Psychological', 'Sci-Fi'];['Gainax', 'Production I.G'];['Movic', 'Sega', 'TV Tokyo Music', 'Audio Tanaka'];['Manga Entertainment'];['Miyamura, Yuko', 'Hayashibara, Megumi', 'Ogata, Megumi', 'Mitsuishi, Kotono']
34136;Orange: Mirai;7.45;Movie;['Sci-Fi', 'Drama', 'Romance', 'School', 'Shoujo'];['Telecom Animation Film'];['TMS Entertainment'];[None];['Furukawa, Makoto', 'Yamashita, Seiichirou', 'Hanazawa, Kana', 'Okitsu, Kazuyuki', 'Takamori, Natsumi', 'Kinugawa, Rika']
64;Rozen Maiden;7.45;TV;['Action', 'Comedy', 'Drama', 'Magic', 'Seinen'];['Nomad'];['Mellow Head', 'Pony Canyon', 'TBS', 'Memory-Tech', 'Studio Jack'];['Sentai Filmworks', 'Geneon Entertainment USA'];['Tanaka, Rie', 'Kuwatani, Natsuko', 'Sawashiro, Miyuki', 'Morinaga, Rika', 'Nogawa, Sakura', 'Sanada, Asami']
7041;Seto no Hanayome OVA Specials (Seto no Hanayome OVA Extras);7.45;Special;['Comedy', 'Parody', 'School'];['Gonzo'];[None];[None];[None, None, None]
8726;Soredemo Machi wa Mawatteiru (And Yet The Town Moves);7.45;TV;['Slice of Life', 'Comedy', 'Seinen'];['Shaft'];['Pony Canyon', 'TBS', 'Movic', 'Magic Bus', 'Studio Pastoral', 'flying DOG', 'Memory-Tech'];['Sentai Filmworks'];['Omigawa, Chiaki', 'Yazawa, Rieka', 'Yuuki, Aoi', 'Irino, Miyu', 'Sakurai, Takahiro']
1642;Sugar Sugar Rune;7.45;TV;['Fantasy', 'Magic', 'Shoujo'];['Studio Pierrot'];['TV Tokyo Music'];[None];['Matsumoto, Marika', 'Konishi, Ryousei', 'Ihata, Juri']
21737;Tamayura: More Aggressive - Tsuitachi dake no Shuugakuryokou, Nanode;7.46;Special;['Comedy', 'Drama', 'Slice of Life'];['TYO Animations'];[None];[None];['Taketatsu, Ayana', 'Gibu, Yuko', 'Asumi, Kana', 'Kayano, Ai', 'Iguchi, Yuka']
696;Tenchi Muyou!;7.45;TV;['Comedy', 'Harem', 'Romance', 'Sci-Fi', 'Shounen', 'Space'];['AIC'];['TV Tokyo', 'Pioneer LDC'];['Funimation', 'Geneon Entertainment USA'];['Orikasa, Ai', 'Kobayashi, Yuko', 'Kikuchi, Masami', 'Yokoyama, Chisa', 'Takada, Yumi', 'Mizutani, Yuuko', 'Amano, Yuri']
1911;Top wo Nerae! & Top wo Nerae 2! Gattai Movie!!;7.44;Movie;['Comedy', 'Mecha', 'Shounen'];['Gainax'];[None];['Bandai Visual USA'];['Hidaka, Noriko', 'Fukui, Yukari', 'Sakamoto, Maaya', 'Sakuma, Rei']
2608;Wangan Midnight;7.45;TV;['Action', 'Cars', 'Seinen', 'Sports'];['A.C.G.T.'];['OB Planning'];[None];['Oguri, Shun', 'Miki, Shinichiro', 'Suhou, Reiko']
10020;Ore no Imouto ga Konnani Kawaii Wake ga Nai Specials;7.44;ONA;['Slice of Life', 'Comedy'];['AIC Build'];['Aniplex'];['Aniplex of America'];['Hanazawa, Kana', 'Nakamura, Yuuichi']
32026;Osomatsu-san Special (Mr. Osomatsu Episode 3.5: Virgin Heroes);7.44;Special;['Comedy', 'Parody'];['Studio Pierrot'];['Avex Pictures'];[None];['Fukuyama, Jun', 'Nakamura, Yuuichi', 'Ono, Daisuke', 'Sakurai, Takahiro', 'Kamiya, Hiroshi', 'Irino, Miyu']
34549;Ryuu no Haisha;7.44;Special;['Adventure', 'Fantasy'];['Khara'];['NHK', 'Dwango'];['Sentai Filmworks'];['Shimizu, Fumika', 'Okamoto, Nobuhiko']
